Subject,Object
Jönköping County,1687-01-01
Kamin-Kashyrskyi Raion,1940-01-17
Kanagawa Prefecture,1868-04-11
Kassel Government Region,1867-01-01
"Kazan Cathedral, St. Petersburg",1801-01-01
Kenitra Air Base,1932-01-01
Kermeter,1999-08-01
Kerteminde Municipality,2007-01-01
"Khana, Nigeria",1992-01-01
"Kilgarren castle, Cardiganshire",1829-01-01
King Chulalongkorn Memorial Hospital,1914-01-01
King Haakon VII Freedom Cross,1945-05-18
Kingsley Field Air National Guard Base,1928-01-01
Kingston Lacy,1665-01-01
Kiptopeke State Park,1992-01-01
Kirkstall Abbey,1152-01-01
Klautzke-See und Waldmoore mit Kobbelke,2000-01-01
Kluane National Park and Reserve,1976-01-01
Kodachrome Basin State Park,1962-01-01
Kokkola lighthouse,1977-01-01
Kongsvinger,1855-02-07
Konotop County,1781-09-27
Koovee,1996-01-01
Krasnohrad Raion,1923-03-07
Kreševo Municipality,1991-01-01
Kröller-Müller Museum,1938-07-13
Kurdistan Workers' Party,1978-11-27
Kylix by the Providence Painter,-0500-01-01T00:00:00Z
L'Ascension-de-Notre-Seigneur,1919-02-25
La Bombonera,1902-01-01
La Durantaye,1910-08-04
La Florida,1899-01-01
Laboratory for Analysis and Architecture of Systems,1968-01-01
Laboratory of Theoretical Biochemistry,1997-01-01
Lac-aux-Sables,1899-04-24
"Lago Ranco, Chile",1941-02-14
Lagôa Dourada . Commissão Geographica e Geologica de Minas Gerais Flha. Nº. 27,1930-01-01
Lake Loramie State Park,1949-01-01
Lake White State Park,1949-01-01
Lakhta Center,2018-01-01
Lampa,1888-01-01
Lanyu Power Plant,1982-07-01
Lapvesiskij County,1783-01-01
LaRosa's Pizzeria,1954-01-01
Las Condes,1901-01-01
LATAM Cargo Chile,1929-01-01
Latvian Green Party,1990-01-13
Lawrenceville,1821-01-01
Leesylvania State Park,1985-01-01
Left-Green Movement,1999-02-06
Leibniz Institute for Tropospheric Research,1992-01-01
Leicester Tigers,1880-01-01
Leipzig University of Applied Science,1992-01-01
Lewis County,1845-12-19
Lewis County,1911-03-03
Library of the University of Bologna,1712-01-01
Ligat Nashim Rishona,1998-01-01
Lille Institute for health systems engineering,1992-01-01
Lille school of journalism - École supérieure de journalisme de Lille,1924-01-01
Lillehammer,1838-01-01
Lilleland,1945-06-28
Lincoln County,1883-11-24
Lincoln County,1895-03-18
Lincoln County,1913-01-01
Little Miami Scenic Trail,1979-01-01
Liverpool F.C.,1892-06-03
Loch Lomond Golf Club,1993-01-01
Long Island Rail Road,1834-01-01
Lonquimay,1897-01-25
Lota,1662-01-01
Lotem,1978-01-01
Ludwigskirche,1897-01-01
Lura IL,1963-01-01
"Lusebredde, Hellinghäuser Wiesen und Klostermersch",1999-01-01
Luxor Resort & Casino,1993-10-13
Madison County,1828-01-29
Maharashtra Open,1996-01-01
Maipú,1821-01-01
Maison Dandoy,1829-01-01
Major Nanney,1841-01-01
Makati,1670-11-04
Malabar Farm State Park,1939-01-01
"Malcolm Gladwell: Choice, happiness and spaghetti sauce",2004-02-26
Manevychi Raion,1940-01-17
Mannerheim Line,1920-01-01
Manukau Institute of Technology,1970-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/15,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/19,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/25,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/3,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/4,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/5,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 51/14,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 51/21,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 51/22,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 52/3,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 65/2,1930-01-01
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 65/6,1930-01-01
Marathon des Sables,1986-01-01
Marianas Trench Marine National Monument,2009-01-01
Marina di Maratea railway halt,1916-04-01
Marion County,1844-03-14
Mariquina,1850-01-01
Markham—Stouffville,2012-01-01
Marlene Zuk: What we learn from insects’ kinky sex lives,2015-05-28
Marquess of Linlithgow Memorial,1911-01-01
MARY & ELLEN,1842-01-01
Marzili fountain,1914-01-01
Mateh Binyamin Regional Council,1979-01-01
Maumee Bay State Park,1975-01-01
"Maya Penn: Meet a young entrepreneur, cartoonist, designer, activist …",2013-12-05
Maysoon Zayid: I got 99 problems ... palsy is just one,2013-12-04
Medalha Inter Aliados 1914-1918,1919-01-24
Melipilla,1742-01-01
Melrose Abbey,1136-01-01
Meritorious Service Cross,1984-06-11
Metro-North Railroad,1983-01-01
Metropolitan Cathedral of Athens,1862-01-01
Michael Polanyi Center,1999-01-01
Mid-Hudson Children's Museum,1997-01-01
Milano Porta Garibaldi,t29118362
Military Cross,1885-02-11
Military Cross,1914-12-28
Ministry of Education and Research,1968-01-01
Ministry of Education and Research of Norway,2006-01-01
Ministry of Education and Science,1994-01-01
"Ministry of Education, Culture and Sport",2011-12-22
"Ministry of Education, Science and Culture",1942-01-01
Ministry of Energy and Coal Mining,2010-01-01
"Ministry of Energy, Utilities, and Climate",2007-01-01
"Ministry of Enterprise, Energy and Communications",1969-01-01
Ministry of Petroleum and Energy of Norway,1997-01-01
Ministry of Science and Education,1990-05-31
Mistral Air,1981-01-01
Mito,1889-01-01
Miyazaki Prefectural Library,1902-05-28
Mona Lisa,1503-01-01
Monona,1938-08-29
Monroe County,1821-01-01
Monsenhor João Alexandre,1953-12-12
"Monstrance with the ""Paten of Saint Bernward""",1180-01-01
Mont-de-Marsan Air Base,1932-01-01
Monument of the Five Days of Milan,1895-03-18
Monumento ai Caduti,1958-01-01
Mouvement National Royaliste,1940-01-01
Movement of Ecologists — Citizens' Cooperation,1996-01-01
MTV,1981-08-01
"Musée Saint-Raymond, 26411",-0315-01-01T00:00:00Z
"Musée Saint-Raymond, 26422",-0338-01-01T00:00:00Z
MV Västan,1900-01-01
Nancy Lublin: The heartbreaking text that inspired a crisis help line,2015-05-27
Narvik college of engineering,1955-01-01
Natalie MacMaster: Fiddling in reel time,2003-02-02
National Audiovisual Institute,2014-01-01
National Front,1950-03-30
National University Library of Turin,1720-01-01
Naval Live Oaks Reservation,1828-01-01
Nea Salamis Famagusta FC,1948-03-07
Neck Amphora by Exekias,-0600-01-01T00:00:00Z
Nesna University College,1994-08-01
Neve Yam,1939-01-01
New Diligence,1830-01-01
New Zealand National Road Race Championships,1934-01-01
Nikon Coolpix P900,2015-01-01
Nikon D2Hs,2005-01-01
Nikon D3400,2016-08-17
Ninh Thuận 2 Nuclear Power Plant,2014-01-01
Nonny de la Peña: The future of news? Virtual reality,2015-05-27
Norrtelje,1899-01-01
North Caucasian Front,1942-05-20
Northern Fleet,1933-06-01
Norwegian Institute of Journalism,1975-01-01
Norwegian resistance movement,1940-01-01
Notre-Dame-de-Lourdes,1897-10-07
Notre-Dame-du-Sacré-Cœur-d'Issoudun,1909-01-04
Nottingham Open,1970-01-01
November- knocking down acorns for swine; Sagittarius,1401-01-01
Novi Travnik Municipality,1980-01-01
Novocherkassk Cathedral,1904-01-01
Obia/Akpor,1989-05-03
Obihiro,1883-01-01
Occoneechee State Park,1968-01-01
Odalisque with Slave,1842-01-01
Ogba/Egbema/Ndoni,1991-01-01
Omaha Children's Museum,1976-01-01
Open Biology,2011-01-01
Open Telecom Platform,1998-01-01
Oren Yakobovich: Hidden cameras that film injustice in the world’s most dangerous places,2014-10-14
Osaka Prefectural Yuhigaoka Library,1950-01-01
Osinsky Uyezd,1781-02-07
Oslo college of higher education,1912-01-01
Oslo Engineering College,1873-01-01
Ostankino baranki factory,1967-01-01
Oude Zeedijkmolen,1745-01-01
outer Laupenstrasse fountain,1846-01-01
Pacific Fleet,1731-01-01
Panneaux cintré Deux Pigeons,1914-01-01
Papa Gino's,1961-10-23
Papa Murphy's,1981-01-01
Papahānaumokuākea Marine National Monument,2006-06-15
Paraguayan women's football championship,1999-01-01
Paris 13 University,1970-01-01
Paris Masters,1968-01-01
Park County,1911-01-01
Park Güell,1900-01-01
Parks Reserve Forces Training Area,1943-01-01
Party of Greens of Ukraine,1990-09-30
Pasadena City College,1924-01-01
Pasco–Hernando Community College,1967-01-01
Paul Kemp-Robertson: Bitcoin. Sweat. Tide. Meet the future of branded currency.,2013-06-22
Paula Johnson: His and hers … healthcare,2013-12-05
Pebble Beach Golf Links,1919-01-01
Penco,1550-01-01
Peremyshliany Raion,1940-01-17
Perla di Modena,1518-01-01
Perlentaucher,2000-03-15
Peruvian women's football championship,2008-01-01
"Peter Doolittle: How your ""working memory"" makes sense of the world",2013-06-10
Peñaflor,1827-01-01
Pickering—Uxbridge,2012-01-01
Piedmont Community College,1970-01-01
Piedmont Virginia Community College,1972-01-01
Pierce County,1852-12-22
Pikes Peak Community College,1968-01-01
Pima Community College,1969-01-01
Pirate Party,2008-05-24
Pirate Party Luxembourg,2009-10-04
Pirate Party of Greece,2012-01-14
Pirate Party of Spain,2006-12-06
Pixel 2,2017-10-19
Pizza Schmizza,1993-01-01
Planta do Sitio do Piquiry,1891-04-13
Plaqueta em Homenagem A Santos Dumont,1930-01-01
Plate with the Arms of the Pucci Family,1532-01-01
Plate with the Arms of the Vitelleschi Family,1527-01-01
Platte County,1913-01-01
Plekhanov Russian Economic University,1907-01-01
Polish National Road Race Championships,1921-01-01
Port Adelaide Enfield,1996-03-22
Porta Nuova,1753-01-01
Portuguese National Road Race Championships,1959-01-01
Porvenir,1899-01-01
Post mill Beelitz,1792-01-01
Poynter Institute,1975-01-01
Presque Isle International Airport,1940-01-04
Prestwick Golf Club,1851-01-01
Pridnestrovie,1990-09-02
Prince Albert National Park,1927-01-01
Prince Leopold Island Migratory Bird Sanctuary,1992-01-01
Privolzhskoye rural settlement,2005-01-01
Pro Ecclesia et Pontifice,1888-07-17
Proceedings of the National Academy of Sciences of the United States of America,1915-01-01
Prospect,1872-08-01
Providencia,1897-02-25
Pustomyty Raion,1959-01-01
"Pylle Priory, Pembrokeshire",1807-01-01
Qantas Freight,2001-01-01
Qatar Open,1993-01-01
Qimei Power Plant,1974-06-01
Quake engine,1996-01-01
Queen's College London,1848-01-01
Quezon City,1939-10-12
Railway Institute,1951-05-30
Rana el Kaliouby: This app knows how you feel -- from the look on your face,2015-05-28
Ratne Raion,1940-01-17
Ravid,1981-01-01
RC Toulonnais,1908-01-01
Real Club de la Puerta de Hierro,1895-01-01
Real County,1913-01-01
Republican Party,1977-05-20
Reservoir fountain,1960-01-01
Resorts World Las Vegas,2013-03-01
Rettbergsaue bei Wiesbaden,2001-01-01
Rich Benjamin: My road trip through the whitest towns in America,2015-05-28
Richardson Lake Migratory Bird Sanctuary,1949-01-01
Ringkøbing-Skjern Municipality,2007-01-01
Rio Open,2014-01-01
Robert Muggah: How to protect fast-growing cities from failing,2014-10-13
Robins Air Force Base,1943-01-09
Roman Catholic Diocese of San José del Guaviare,1989-01-01
Roman Catholic Diocese of San Juan Bautista de las Misiones,1957-01-01
Roman Catholic Diocese of Santiago de María,1954-12-02
Roman Catholic Diocese of Savona-Noli,1986-09-30
Roman Catholic Diocese of Shendam,2007-01-01
Romanian National Road Race Championships,2000-01-01
Rose Atoll Marine National Monument,2009-01-01
Rottenburg University of Applied Forest Sciences,1979-01-01
Rowing at the Asian Games,1982-01-01
Roxane Gay: Confessions of a bad feminist,2015-05-28
Royal Golf Club des Fagnes,1930-01-01
Royal Library of Turin,1839-01-01
Royal National Lifeboat Institution,1824-01-01
Royal Red Cross,1883-04-27
Royal Society Open Science,2014-01-01
Royal Troon Golf Club,1878-01-01
Rugby Rovigo,1935-01-01
Russian Bishop's House,1841-01-01
Ruthin School,1201-01-01
"S.W. view Milford town, Pembrokeshire",1832-01-01
Sacramento Children's Museum,2011-01-01
Sacré-Cœur-de-Jésus,1902-12-05
Sahrawi Arab Democratic Republic,1976-02-27
Saint George's Cathedral,1740-01-01
Saint-Adelphe,1891-10-19
Saint-Alexis-des-Monts,1984-04-21
Saint-Damien,1870-09-06
Saint-Louis-de-Gonzague,1855-07-01
Saint-Mathieu-de-Rioux,1865-08-18
Saint-Octave-de-Métis,1908-04-25
Saint-Zéphirin-de-Courval,1855-07-01
Sainte-Anne-de-la-Pocatière,1855-07-01
Sainte-Sabine,1908-08-26
Sakena Yacoobi: How I stopped the Taliban from shutting down my school,2015-05-28
Salathiel,1842-01-01
San Clemente Dormitory,1600-01-01
San Francisco el Grande Basilica,1761-01-01
San Juan County,1873-01-01
San Michele in Bosco railway halt,1938-01-01
San Patrizio,1908-01-01
San Silvestro,1118-01-01
San Zeno,1001-01-01
Sangre de Cristo Wilderness,1993-01-01
Santa Maria del Mar,1329-01-01
Saxe-Weimar-Eisenach,1741-01-01
Sbarro,1956-01-01
Scale model of a coal cargo ship under construction-MnM 2003.29.1,2002-01-01
Scale model of Laurent Schiaffino-MnM 7 MM 63,1956-01-01
Scale model of Loire-MnM 5 MM 9,1897-01-01
Scale model of Louléa-MnM 7 MM 66,1949-01-01
Scale model of Millenium-MnM 2001.9.1,2001-01-01
Scale model of Paraguay-MnM 7 MM 3,1888-01-01
Scale model of Pascal-MnM 7 MM 25,1967-01-01
Scale model of Sans Pareil-MnM 13 MG 1,1760-01-01
Scarborough—Rouge Park,2012-01-01
Schmalkalden University of Applied Sciences,1991-01-01
Seminole County,1913-04-25
Sheila Patek: The shrimp with a kick!,2004-02-25
Sheldrick Wildlife Trust,1977-01-01
Shomron Regional Council,1979-04-19
Sieg,2001-03-01
Sierra Army Depot,1942-01-01
Sierra Vista Municipal Airport,1972-01-11
Silk Way West Airlines,2012-01-01
Sjöstads IF,1977-01-01
Skellefteå IBK,1985-01-01
Sleep,1978-01-01
Sokal Raion,1940-01-17
South Hampstead High School,1876-01-01
Speichergasse fountain,1885-01-01
SS Thomée,1875-01-01
St John the Baptist and Veronica Diptych,1470-01-01
"St Joseph Seminary, Mark Cross",1925-01-01
St. Basil's Cathedral,1555-01-01
St. George Children's Museum,2013-01-01
St. Michael's Cathedral,1907-01-01
St. Paulus,1893-01-01
St. Petersburg Open,1995-01-01
Standing Committee of the National People's Congress,1954-09-27
Staryi Sambir Raion,1939-01-01
State of Palestine,1988-11-15
Station 1 Oßling,1864-01-01
Station 10 Keulenberg,1864-01-01
Station 13 Udohöhe,1867-01-01
Station 158 Kandelstein,1876-01-01
Station 16 Pfaffenberg,1865-01-01
Station 17 Rochlitz,1869-01-01
Station 29 Buchberg,1865-01-01
Station 3 Jauernick,1865-01-01
Station 41 Hutberg,1864-01-01
Station 43 Spitzberg,1848-01-01
Station 44 Kottmar,1864-01-01
Statistical and Social Inquiry Society of Ireland,1847-01-01
"Statue of Godfrey, First Viscount Tredegar",1909-01-01
Staunton River State Park,1936-01-01
Stefan Sagmeister: Happiness by design,2004-02-02
Steinhölzli fountain,1869-01-01
Stenen,1906-01-01
Steven Levitt: The freakonomics of crack dealing,2004-02-27
Sultanate of Mogadishu,0901-01-01
Sultanate of Mohéli,1830-01-01
Sultanate of Zanzibar,1856-01-01
Sundsvall City,2006-01-01
Susan Savage-Rumbaugh: The gentle genius of bonobos,2004-02-02
Sveiva IBK,1994-01-01
Svängen lighthouse,1973-01-01
Swedish National Road Race Championships,1909-01-01
Swiss Institute for Art Research,1951-01-01
Szolnok-Doboka County,1876-01-01
Séré de Rivières system,1874-01-01
Ta Kuan-Yin Ting and Hsin-Chi Kung,1678-01-01
Table Fountain,1320-01-01
Tabunsky Village Council,2003-12-01
Takehara,1958-11-03
Tarutyns'kyj steppe,2012-04-26
Tashan Power Plant,1999-01-01
Tava,2008-01-01
Teacher's Highland Cream,1884-01-01
TechTV,1998-05-11
TEHO,2005-01-01
Telepizza,1986-01-01
Ten High,1930-01-01
Terra Nova Migratory Bird Sanctuary,1967-01-01
Terracotta amphora,-0529-01-01T00:00:00Z
Terracotta aryballos signed by Nearchos,-0569-01-01T00:00:00Z
Terre Haute International Airport,1944-01-12
Teton County,1922-01-01
Thaidene Nëné National Park Reserve,2019-08-21
The Drew Las Vegas,2020-01-01
The Last Judgment,1401-01-01
The Menai Bridge,1850-01-01
The raising of souls to Heaven,1401-01-01
The Royal and Ancient Golf Club of St Andrews,1754-01-01
The Sand-Covered Church,1301-01-01
The Thinkery,1983-01-01
The vale of Llangollen,1849-01-01
Thunder God,1847-01-01
Thunstrasse fountain,1914-01-01
Ticino,1803-01-01
Tignes Dam,1952-01-01
Tilt,2005-08-01
Timber Township,1849-11-06
Tintern Abbey,1131-05-16
Tokushima,1889-10-01
Tolono Township,1859-11-08
Tom Shannon: Anti-gravity sculpture,2003-02-27
Tomasgårdens IF,1982-01-01
Tompkins Township,1853-11-08
Tonti Township,1873-11-04
Tony Porter: A call to men,2010-12-07
Topeka Regional Airport,1944-01-02
Torkilstrup Windmill,1743-01-01
Toulon Township,1852-11-02
Toulouse-Francazal Air Base,1934-01-01
Towanda Township,1857-11-03
Town Branch,2012-01-01
Toyama Prefectural Library,1940-11-30
TPC of Scottsdale,1986-01-01
Transbaikal Front,1941-09-15
Tremont Township,1849-11-06
Troy Grove Township,1849-11-06
Tsu,1889-04-01
Tunghsiao Power Plant,1983-01-01
Turnberry,1906-01-01
Tyler County,1846-01-01
Tyrone Hayes + Penelope Jagessar Chaffer: The toxic baby,2010-12-02
Tønder Municipality,2007-01-01
Tønsberg,0871-01-01
Těšínská tiskárna,1806-01-01
Ugocsa County,1876-01-01
Unava Reserve,1996-07-20
Union County,1857-01-01
UNIT Factory,2016-01-01
United States Department of Education,1979-10-17
United States Environmental Protection Agency,1970-12-02
United States House of Representatives,1789-04-01
United States Pacific Fleet,1907-01-01
United States Ram Fleet,1862-01-01
University Institute of Technology of Nantes,1967-01-01
University Library of Naples,1816-12-04
University Library of Padua,1629-07-05
University of Angers,1971-01-01
University of Applied Sciences Meissen,1992-01-01
University of Applied Sciences Neu-Ulm,1994-01-01
University of Calgary Faculty of Law,1976-01-01
University of Edinburgh School of Law,1707-01-01
University of French Polynesia,1987-05-29
University of Idaho College of Law,1909-01-01
University of Kentucky College of Law,1908-01-01
University of La Rochelle,1993-01-20
University of Massachusetts School of Law,2010-01-01
University of Montana School of Law,1911-01-01
University of New Hampshire School of Law,1973-01-01
University of Provence - Aix-Marseille I,1971-01-01
University of Évry Val d'Essonne,1991-01-01
University Polytechnique Hauts-de-France,1978-01-01
Uppland Regiment,1626-01-01
Valley County,1917-02-26
Vasylkivka Raion,1923-03-07
Vernors,1866-01-01
Vibroair,1987-01-01
Vice President of the United States,1789-04-21
Victor Emmanuel II,1888-01-01
Villa Bonelli railway halt,1996-01-01
Villa Stucki fountain,1886-01-01
Vivekananda Institute of Professional Studies,1998-01-01
Volkhov Front,1942-06-08
Votive or Civic Badge with a Crowned Figure Kneeling before Christ,1295-01-01
Vox Publica,2006-01-01
Vuntut National Park,1994-09-09
Västerbotten County,1638-01-01
W. L. Weller,1849-01-01
Walter Cronkite School of Journalism and Mass Communication,1941-01-01
Walter Lemke Department of Journalism,1928-01-01
War Cross for Military Valour,1922-01-07
Warner Robins,1942-09-01
Warren County,1824-01-01
Waseca,1907-01-01
Washington,1774-01-01
Washington County,1879-02-20
water play on the Bundesplatz,2004-07-31
Western Fleet,1925-01-01
White House Communications Director,1969-01-01
Widmann fountain,1914-01-01
Wilcox,1902-01-01
WildlifeDirect,2006-06-01
"William Bradley journal titled `A Voyage to New South Wales', 1786 - 1792",1786-01-01
Winchester House School,1875-01-01
Wummsee und Twernsee,1998-01-01
Xinzhuang Guangfu Temple,1780-01-01
Yam-Tyosovskoe,2004-01-01
Yamagata Prefectural Library,1910-05-25
Yamanashi Prefectural Library,1931-01-01
Yavoriv Raion,1939-01-01
Yelokhovo Cathedral,1853-01-01
York South—Weston,1976-01-01
Youth Party – European Greens,2000-01-01
Zamfara State,1996-10-01
Zhydachiv Raion,1962-12-30
École supérieure de journalisme de Paris,1899-01-01
Örebro County,1634-01-01
